Iteration 91835, loss 2.5603952203363116
Iteration 3078, loss 2.1863356671697836
Iteration 3079, loss 2.1863356671697836
Iteration 3080, loss 2.1863356671697836
Iteration 3081, loss 2.124326308664913
Iteration 3082, loss 1.7190400783312205
Iteration 3083, loss 1.770768139285398
Iteration 3084, loss 1.770768139285398
Iteration 3085, loss 1.616349948692139
Iteration 3086, loss 2.3575693698960936
Iteration 3087, loss 2.1169390221304667
Iteration 3088, loss 1.7027880335326886
Iteration 3089, loss 1.7027880335326886
Iteration 3090, loss 1.930953715626977
Iteration 3091, loss 2.772814336369814
Iteration 3092, loss 2.772814336369814
Iteration 3093, loss 2.2946486542755253
Iteration 3094, loss 5.777621815258858
Iteration 3095, loss 5.777621815258858
Iteration 3096, loss 5.777621815258858
Iteration 3097, loss 7.512579480249815
Iteration 3098, loss 5.514136808201251
Iteration 3099, loss 5.514136808201251
Iteration 3100, loss 5.51413679679903
Iteration 3101, loss 4.170553035565302
Iteration 3102, loss 4.170553035565302
Iteration 3103, loss 3.1720000000000015
Iteration 3104, loss 1.791633358305019
Iteration 3105, loss 1.7433126209403196
Iteration 3106, loss 3.1794391787468306
Iteration 3107, loss 2.5685382773380168
Iteration 3108, loss 2.5685382773380168
Iteration 3109, loss 2.5685382773380168
Iteration 3110, loss 2.5685382773380168
Iteration 3111, loss 2.5685382773380168
Iteration 3112, loss 2.5685382773380168
Iteration 3113, loss 3.6391943630223764
Iteration 3114, loss 3.921827964154303
Iteration 3115, loss 3.921827964154303
Iteration 3116, loss 4.810319655904044
Iteration 3117, loss 3.1661094825628
Iteration 3118, loss 2.8520609160815433
Iteration 3119, loss 2.2957525668152976
Iteration 3120, loss 2.4211543632313144
Iteration 3121, loss 2.0880517434531565
Iteration 3122, loss 1.7320666287855433
Iteration 3123, loss 1.7320666287855433
Iteration 3124, loss 1.5949042485637017
Iteration 3125, loss 1.5949042485637017
Iteration 3126, loss 1.4764889757623785
Iteration 3127, loss 1.4764889757623785
Iteration 3128, loss 1.4764889757623785
Iteration 3129, loss 1.5949042485637017
Iteration 3130, loss 1.6823982713630279
Iteration 3131, loss 1.6823982713630279
Iteration 3132, loss 3.0926758701503503
Iteration 3133, loss 3.0926758701503503
Iteration 3134, loss 2.9851116638751276
Iteration 3135, loss 2.7208642747900846
Iteration 3136, loss 3.317185290460041
Iteration 3137, loss 3.317185290460041
Iteration 3138, loss 2.6530299203101446
Iteration 3139, loss 4.199698202199833
Iteration 3140, loss 2.597749121327124
Iteration 3141, loss 4.199698202199833
Iteration 3142, loss 4.199698202199833
Iteration 3143, loss 2.597749121327124
Iteration 3144, loss 2.1652001776446905
Iteration 3145, loss 2.9063922843638714
Iteration 3146, loss 1.9529251652956383
Iteration 3147, loss 2.2599021749720625
Iteration 3148, loss 1.9544545552094994
Iteration 3149, loss 1.9544545552094994
Iteration 3150, loss 1.2661790347112587
Iteration 3151, loss 1.2658427487431334
Iteration 3152, loss 1.9783237685649004
Iteration 3153, loss 1.47873571125584
Iteration 3154, loss 1.2248037085948056
Iteration 3155, loss 1.2248037085948056
Iteration 3156, loss 1.2248037085948056
Iteration 3157, loss 1.8732820228044458
Iteration 3158, loss 1.8734071703550796
Iteration 3159, loss 2.0300111703550794
Iteration 3160, loss 2.0300111703550794
Iteration 3161, loss 2.0300111703550794
Iteration 3162, loss 2.0300111703550794
Iteration 3163, loss 2.073029582328053
Iteration 3164, loss 2.073029582328053
Iteration 3165, loss 2.3438231703550794
Iteration 3166, loss 2.031400085177542
Iteration 3167, loss 1.4892660199549579
Iteration 3168, loss 1.5827123470873823
Iteration 3169, loss 1.5827123470873823
Iteration 3170, loss 1.5827123470873823
Iteration 3171, loss 1.5827123470873823
Iteration 3172, loss 1.589969536719166
Iteration 3173, loss 1.4757431703550798
Iteration 3174, loss 2.3453936831820466
Iteration 3175, loss 1.6884618877437882
Iteration 3176, loss 1.6884618877437882
Iteration 3177, loss 2.657426376341566
Iteration 3178, loss 2.657426376341566
Iteration 3179, loss 1.6884618877437882
Iteration 3180, loss 2.657426376341566
Iteration 3181, loss 2.0001067754854387
Iteration 3182, loss 1.2728987754854402
Iteration 3183, loss 1.7727920000000033
Iteration 3184, loss 1.7727920000000033
Iteration 3185, loss 2.073419928737184
Iteration 3186, loss 2.1947962515228614
Iteration 3187, loss 1.6947962515228614
Iteration 3188, loss 1.6947962515228614
Iteration 3189, loss 1.6947962515228614
Iteration 3190, loss 1.6947962515228614
Iteration 3191, loss 1.608343251522861
Iteration 3192, loss 4.521087912169204
Iteration 3193, loss 4.521087912169204
Iteration 3194, loss 5.613879912169203
Iteration 3195, loss 1.816568251522861
Iteration 3196, loss 1.7313232515228612
Iteration 3197, loss 3.7017392515228607
Iteration 3198, loss 3.1158902515228615
Iteration 3199, loss 3.1158902515228615
Iteration 3200, loss 2.615997044111631
Iteration 3201, loss 1.1090540441116308
Iteration 3202, loss 1.6723020114022253
Iteration 3203, loss 1.672302000000004
Iteration 3204, loss 1.6573517248558252
Iteration 3205, loss 1.657351667844716
Iteration 3206, loss 1.657351667844716
Iteration 3207, loss 3.6573516678447153
Iteration 3208, loss 1.657351667844716
Iteration 3209, loss 1.657351667844716
Iteration 3210, loss 1.657351667844716
Iteration 3211, loss 1.2508177106019809
Iteration 3212, loss 1.329049656442494
Iteration 3213, loss 1.1723982144688418
Iteration 3214, loss 1.530030547978492
Iteration 3215, loss 1.530030547978492
Iteration 3216, loss 3.028671701908485
Iteration 3217, loss 3.028671701908485
Iteration 3218, loss 2.5297285251740482
Iteration 3219, loss 2.5297285251740482
Iteration 3220, loss 2.1865309443432563
Iteration 3221, loss 1.7147660424202766
Iteration 3222, loss 1.7147660424202766
Iteration 3223, loss 1.6303317640832167
Iteration 3224, loss 2.1302249885977798
Iteration 3225, loss 4.044313403420241
Iteration 3226, loss 4.044313403420241
Iteration 3227, loss 4.402488500000001
Iteration 3228, loss 4.250000000000002
Iteration 3229, loss 2.458678000000003
Iteration 3230, loss 1.958784775485439
Iteration 3231, loss 1.7447534005707541
Iteration 3232, loss 1.7447534005707541
Iteration 3233, loss 2.7151694005707543
Iteration 3234, loss 2.0583151510783724
Iteration 3235, loss 1.9724661852850376
Iteration 3236, loss 1.9724661852850376
Iteration 3237, loss 3.4276098239438126
Iteration 3238, loss 5.0836098467482564
Iteration 3239, loss 5.0836098467482564
Iteration 3240, loss 5.583609846748255
Iteration 3241, loss 5.583609846748255
Iteration 3242, loss 4.642484355495085
Iteration 3243, loss 5.583609846748255
Iteration 3244, loss 5.583609846748255
Iteration 3245, loss 4.642484355495085
Iteration 3246, loss 5.056572770317547
Iteration 3247, loss 5.056572770317547
Iteration 3248, loss 3.815416253553339
Iteration 3249, loss 3.815416253553339
Iteration 3250, loss 4.75654175050762
Iteration 3251, loss 4.75654175050762
Iteration 3252, loss 4.75654175050762
Iteration 3253, loss 2.8432450228044455
Iteration 3254, loss 2.4292450228044458
Iteration 3255, loss 2.343245022804446
Iteration 3256, loss 1.9292192159639672
Iteration 3257, loss 1.9292192159639672
Iteration 3258, loss 1.5863388011415056
Iteration 3259, loss 3.5004898011415055
Iteration 3260, loss 3.5004898011415055
Iteration 3261, loss 3.5004898011415055
Iteration 3262, loss 2.5004898011415055
Iteration 3263, loss 2.5004898011415055
Iteration 3264, loss 1.5863388011415056
Iteration 3265, loss 1.2578858011415046
Iteration 3266, loss 1.1013853591678546
Iteration 3267, loss 1.1014995808307948
Iteration 3268, loss 1.1014111774105553
Iteration 3269, loss 1.1014111774105553
Iteration 3270, loss 2.015499592233016
Iteration 3271, loss 1.6867813591678544
Iteration 3272, loss 1.6867813591678544
Iteration 3273, loss 2.599422815256725
Iteration 3274, loss 4.427724815256724
Iteration 3275, loss 2.599422815256725
Iteration 3276, loss 2.599422815256725
Iteration 3277, loss 2.5994854118364854
Iteration 3278, loss 3.4276622414814075
Iteration 3279, loss 2.4291717739903143
Iteration 3280, loss 2.4439637739903137
Iteration 3281, loss 2.4291717739903143
Iteration 3282, loss 2.4291717739903143
Iteration 3283, loss 2.530177347765631
Iteration 3284, loss 2.030177347765631
Iteration 3285, loss 4.028469213651967
Iteration 3286, loss 2.030177347765631
Iteration 3287, loss 2.5289439628073587
Iteration 3288, loss 2.5289439628073587
Iteration 3289, loss 3.0139751331624356
Iteration 3290, loss 2.8865279628073583
Iteration 3291, loss 1.8879123477656308
Iteration 3292, loss 1.8879123477656308
Iteration 3293, loss 1.8879123477656308
Iteration 3294, loss 1.8879123477656308
Iteration 3295, loss 1.8879123477656308
Iteration 3296, loss 1.5451203477656321
Iteration 3297, loss 2.8658127625880927
Iteration 3298, loss 2.436640988597779
Iteration 3299, loss 2.2643100329826464
Iteration 3300, loss 2.2643100329826464
Iteration 3301, loss 1.9784990187897957
Iteration 3302, loss 2.0445784333092503
Iteration 3303, loss 2.0445784333092503
Iteration 3304, loss 2.039799771234243
Iteration 3305, loss 2.283227393702508
Iteration 3306, loss 2.283227393702508
Iteration 3307, loss 2.153891382771652
Iteration 3308, loss 2.834737845494799
Iteration 3309, loss 2.425475714940898
Iteration 3310, loss 1.9254757193233523
Iteration 3311, loss 1.1842329611425886
Iteration 3312, loss 1.7822033261761212
Iteration 3313, loss 1.1842329611425886
Iteration 3314, loss 1.1842329611425875
Iteration 3315, loss 2.184232961142587
Iteration 3316, loss 2.0152141428433943
Iteration 3317, loss 2.3924802165921433
Iteration 3318, loss 2.3924802165921433
Iteration 3319, loss 1.858317043141463
Iteration 3320, loss 2.6793854945553304
Iteration 3321, loss 2.6793854945553304
Iteration 3322, loss 2.7916820449700843
Iteration 3323, loss 2.7916820449700843
Iteration 3324, loss 3.888439788689646
Iteration 3325, loss 3.888439788689646
Iteration 3326, loss 3.138614785123012
Iteration 3327, loss 2.5974570937457404
Iteration 3328, loss 2.022384249711689
Iteration 3329, loss 2.2909305110652345
Iteration 3330, loss 1.7909305110652345
Iteration 3331, loss 1.7909305110652345
Iteration 3332, loss 1.6012559486921378
Iteration 3333, loss 1.6012559486921378
Iteration 3334, loss 1.679583778337061
Iteration 3335, loss 1.3871435139147201
Iteration 3336, loss 2.5428932188134543
Iteration 3337, loss 2.5428932188134543
Iteration 3338, loss 2.029584000000002
Iteration 3339, loss 2.2795840000000016
Iteration 3340, loss 1.802287562373098
Iteration 3341, loss 1.4608715623730977
Iteration 3342, loss 1.9606137925887719
Iteration 3343, loss 2.673305945840516
Iteration 3344, loss 2.673305945840516
Iteration 3345, loss 1.6733059458405166
Iteration 3346, loss 3.6733059458405144
Iteration 3347, loss 3.6733059458405144
Iteration 3348, loss 2.6733059458405153
Iteration 3349, loss 2.6733059458405144
Iteration 3350, loss 2.6733059458405144
Iteration 3351, loss 2.6733059458405144
Iteration 3352, loss 3.6733059458405144
Iteration 3353, loss 3.5295840000000016
Iteration 3354, loss 3.52943725152286
Iteration 3355, loss 3.52943725152286
Iteration 3356, loss 3.52943725152286
Iteration 3357, loss 2.5590212515228608
Iteration 3358, loss 2.5590212515228608
Iteration 3359, loss 1.8095184817385352
Iteration 3360, loss 1.8095184817385352
Iteration 3361, loss 1.7238204817385354
Iteration 3362, loss 2.6942364817385345
Iteration 3363, loss 1.2949918402281368
Iteration 3364, loss 2.508169400570752
Iteration 3365, loss 2.936641045608888
Iteration 3366, loss 1.7164644832357936
Iteration 3367, loss 2.402262000000003
Iteration 3368, loss 2.1522662515228608
Iteration 3369, loss 3.12268225152286
Iteration 3370, loss 3.12268225152286
Iteration 3371, loss 3.12268225152286
Iteration 3372, loss 3.0294372515228605
Iteration 3373, loss 2.0590212515228608
Iteration 3374, loss 1.3954742515228609
Iteration 3375, loss 0.8883802515228612
Iteration 3376, loss 1.8871726848072892
Iteration 3377, loss 2.550719673405067
Iteration 3378, loss 2.3083109150229633
Iteration 3379, loss 1.6520089150229635
Iteration 3380, loss 2.3083109150229633
Iteration 3381, loss 3.028954546628398
Iteration 3382, loss 3.028501637846172
Iteration 3383, loss 3.028501637846172
Iteration 3384, loss 2.030011158952857
Iteration 3385, loss 1.8091680000000026
Iteration 3386, loss 1.8091680000000026
Iteration 3387, loss 1.8091680000000026
Iteration 3388, loss 1.8239600000000025
Iteration 3389, loss 1.823960000000002
Iteration 3390, loss 1.8239600000000022
Iteration 3391, loss 1.2663502811865501
Iteration 3392, loss 1.2663502811865501
Iteration 3393, loss 1.0670482811865503
Iteration 3394, loss 1.7943760000000024
Iteration 3395, loss 1.7943760000000024
Iteration 3396, loss 1.0951592030644857
Iteration 3397, loss 3.0803672030644855
Iteration 3398, loss 1.0951592030644857
Iteration 3399, loss 2.093800653452246
Iteration 3400, loss 2.057662701910621
Iteration 3401, loss 4.027371200895381
Iteration 3402, loss 4.527371200895381
Iteration 3403, loss 4.497787200895382
Iteration 3404, loss 3.4977873833309303
Iteration 3405, loss 3.4977873833309303
Iteration 3406, loss 2.998313740466168
Iteration 3407, loss 3.99816262644395
Iteration 3408, loss 3.9977872008953814
Iteration 3409, loss 3.02872975050762
Iteration 3410, loss 2.4300633103682183
Iteration 3411, loss 2.4300633103682183
Iteration 3412, loss 4.1427813103682185
Iteration 3413, loss 5.028836531694169
Iteration 3414, loss 3.316118531694169
Iteration 3415, loss 3.316118531694169
Iteration 3416, loss 3.316118531694169
Iteration 3417, loss 4.028729750507619
Iteration 3418, loss 4.028729750507619
Iteration 3419, loss 2.651508389168532
Iteration 3420, loss 2.651508389168532
Iteration 3421, loss 3.0657219515416267
Iteration 3422, loss 3.0657219515416267
Iteration 3423, loss 5.065721951541627
Iteration 3424, loss 4.065721951541627
Iteration 3425, loss 4.036137951541627
Iteration 3426, loss 3.036137951541627
Iteration 3427, loss 4.036137951541627
Iteration 3428, loss 2.315721951541625
Iteration 3429, loss 1.6594199515416257
Iteration 3430, loss 1.6594199515416257
Iteration 3431, loss 1.439003951541627
Iteration 3432, loss 1.439003951541627
Iteration 3433, loss 1.439003951541627
Iteration 3434, loss 1.439003951541627
Iteration 3435, loss 1.439003951541627
Iteration 3436, loss 1.90201193294317
Iteration 3437, loss 1.90201193294317
Iteration 3438, loss 1.90201193294317
Iteration 3439, loss 1.439003951541627
Iteration 3440, loss 3.409117951541628
Iteration 3441, loss 3.409117951541628
Iteration 3442, loss 4.065721951541627
Iteration 3443, loss 4.065721951541627
Iteration 3444, loss 3.5295840000000007
Iteration 3445, loss 2.5591680000000014
Iteration 3446, loss 2.5591680000000014
Iteration 3447, loss 2.437396000000003
Iteration 3448, loss 2.3513960000000034
Iteration 3449, loss 2.779584000000003
Iteration 3450, loss 2.5295840000000034
Iteration 3451, loss 2.559168000000003
Iteration 3452, loss 3.2297834440083997
Iteration 3453, loss 3.2297834440083997
Iteration 3454, loss 3.2075954440084
Iteration 3455, loss 2.051772000000002
Iteration 3456, loss 2.0517720000000024
Iteration 3457, loss 2.0517720000000024
Iteration 3458, loss 2.186490000000003
Iteration 3459, loss 2.25902978118655
Iteration 3460, loss 2.4875535909675497
Iteration 3461, loss 2.4875535909675497
Iteration 3462, loss 2.4875535909675497
Iteration 3463, loss 2.0793628679070446
Iteration 3464, loss 2.0512616490935915
Iteration 3465, loss 2.0661118778396834
Iteration 3466, loss 1.923556301585396
Iteration 3467, loss 1.923556301585396
Iteration 3468, loss 1.923556301585396
Iteration 3469, loss 1.866637731584258
Iteration 3470, loss 1.866637731584258
Iteration 3471, loss 1.6946377315842585
Iteration 3472, loss 1.6946377315842585
Iteration 3473, loss 1.94045622865598
Iteration 3474, loss 1.94045622865598
Iteration 3475, loss 1.94045622865598
Iteration 3476, loss 1.8328722286559789
Iteration 3477, loss 1.6913622286559804
Iteration 3478, loss 1.7061542286559792
Iteration 3479, loss 1.5529800000000022
Iteration 3480, loss 2.6757027954943386
Iteration 3481, loss 2.2771426364970955
Iteration 3482, loss 2.2771426364970955
Iteration 3483, loss 2.0271426478993173
Iteration 3484, loss 2.8349094087722913
Iteration 3485, loss 2.8349094087722913
Iteration 3486, loss 2.334910586270186
Iteration 3487, loss 2.334910586270186
Iteration 3488, loss 2.334910586270186
Iteration 3489, loss 2.1428173236068244
Iteration 3490, loss 2.1428173350090463
Iteration 3491, loss 2.2434841760561905
Iteration 3492, loss 2.2434841760561905
Iteration 3493, loss 2.2434841760561905
Iteration 3494, loss 2.2434841760561905
Iteration 3495, loss 2.2434841760561905
Iteration 3496, loss 2.2434841760561905
Iteration 3497, loss 2.1428173350090463
Iteration 3498, loss 2.6428173236068244
Iteration 3499, loss 2.6428173236068244
Iteration 3500, loss 2.6428173236068244
Iteration 3501, loss 2.1575100513100005
Iteration 3502, loss 2.1575100513100005
